order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number_n,litter_size_n,litters_per_year_n,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_n,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_vfish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,disected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Rodentia,Cricetidae,Rhipidomys,caucensis,Rhipidomys caucensis,Rhipidomys caucensis,57.5,1.602,210,NA,1287.814,NA,96.968,NA,134.432,30.5,NA,2,3.57,44.157,NA,25.589,NA,628.366,0.22,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,3500,2200,1300,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,couesi,Rhipidomys couesi,Rhipidomys couesi,89,1.573,210,NA,1394.705,NA,97.724,NA,134.45,28.561,NA,3.073,3.381,44.284,NA,25.228,NA,611.061,0.28,NA,0,2,NA,1,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,1500,10,1490,0,Occurs on mainland,1,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,emiliae,Rhipidomys emiliae,Rhipidomys emiliae,87.5,1.594,210,NA,1327.522,92.8,92.8,NA,127.07,26.758,NA,3.8,3.5,41.284,NA,25.058,NA,573.411,0.278,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Ar,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,3
Rodentia,Cricetidae,Rhipidomys,fulviventer,Rhipidomys fulviventer,Rhipidomys fulviventer,57.5,1.601,210,NA,1282.508,NA,97.155,NA,134.49,30.497,NA,2,3.569,44.238,NA,25.565,NA,628.303,0.22,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,3100,1800,1300,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,gardneri,Rhipidomys gardneri,Rhipidomys gardneri,71.1,1.623,210,NA,1315.712,NA,96.826,NA,133.184,28.363,NA,2.933,3.405,42.732,NA,25.337,NA,605.172,0.248,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Ar,1,0,0,1,0,1480,200,1280,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,ipukensis,Rhipidomys ipukensis,Rhipidomys nitela,89.495,1.589,210,NA,1669.875,NA,98.354,NA,136.497,29.437,NA,2.85,3.396,45.134,NA,25.151,NA,622.827,0.281,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,itoan,Rhipidomys itoan,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,latimanus,Rhipidomys latimanus,Rhipidomys latimanus,57.5,1.609,210,NA,1299.699,NA,93.958,NA,130.709,29.997,NA,2,3.561,43.286,NA,25.697,NA,619.742,0.22,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,3000,450,2550,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,leucodactylus,Rhipidomys leucodactylus,Rhipidomys leucodactylus,80,1.674,210,NA,1322.009,NA,99.746,NA,135.985,29.536,NA,2.754,3.417,44.339,NA,25.382,NA,613.429,0.264,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,macconnelli,Rhipidomys macconnelli,Rhipidomys macconnelli,41.59,1.346,210,NA,1203.732,NA,89.514,NA,126.622,26.552,NA,3.439,3.436,39.993,NA,26.026,NA,577.421,0.184,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,2800,300,2500,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,macrurus,Rhipidomys macrurus,Rhipidomys macrurus,87.5,1.602,210,NA,1335.978,92.8,92.8,NA,127.621,26.857,NA,3.8,3.5,41.311,NA,24.998,NA,579.749,0.278,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Ar,1,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,2
Rodentia,Cricetidae,Rhipidomys,mastacalis,Rhipidomys mastacalis,Rhipidomys mastacalis,87.5,1.499,210,NA,1313.935,92.8,92.8,NA,129.818,26.619,NA,3.8,3.5,41.87,NA,25.223,NA,586.627,0.278,110,0,2,NA,1,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,1500,0,1500,0,Occurs on mainland,1,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,modicus,Rhipidomys modicus,Rhipidomys modicus,89,1.585,210,NA,1396.441,NA,98.423,NA,135.193,29.687,NA,2.757,3.393,45.138,NA,25.39,NA,616.476,0.28,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,Ar,1,0,0,1,0,1800,700,1100,NA,Occurs on mainland,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,nitela,Rhipidomys nitela,Rhipidomys nitela,89.495,1.589,210,NA,1669.875,NA,98.354,NA,136.497,29.437,NA,2.85,3.396,45.134,NA,25.151,NA,622.827,0.281,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,ochrogaster,Rhipidomys ochrogaster,Rhipidomys ochrogaster,89,1.613,210,NA,1390.21,NA,100.319,NA,136.875,30.269,NA,2.608,3.389,46.874,NA,25.731,NA,621.921,0.28,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,1940,1200,740,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,tribei,Rhipidomys tribei,Not recognised,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,venezuelae,Rhipidomys venezuelae,Rhipidomys venezuelae,89.99,1.593,210,NA,1440.755,NA,100.7,NA,137.287,29.634,NA,2.794,3.37,45.711,NA,25.563,NA,621.682,0.282,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,venustus,Rhipidomys venustus,Rhipidomys venustus,57.5,1.522,210,NA,1252.569,NA,97.687,NA,133.085,30.71,NA,2,3.571,44.63,NA,26.12,NA,628.407,0.22,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,2280,1200,1080,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Cricetidae,Rhipidomys,wetzeli,Rhipidomys wetzeli,Rhipidomys wetzeli,57.5,1.6,210,NA,1277.172,NA,96.946,NA,133.445,30.513,NA,2,3.573,43.944,NA,25.597,NA,627.175,0.22,NA,0,2,NA,NA,20,0,80,20,0,0,0,0,0,30,0,30,20,4,2,Ar,1,0,0,1,0,2200,1000,1200,0,Occurs on mainland,0,0,Neotropical,1
Rodentia,Spalacidae,Rhizomys,pruinosus,Rhizomys pruinosus,Rhizomys pruinosus,2450,10.189,452.396,NA,2379.701,NA,359.567,NA,374.136,36.734,NA,3,1.778,159.221,NA,121.247,NA,1262.339,1.735,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,30,0,30,40,3,1,G,1,0,0,1,0,1500,NA,NA,0,Occurs on mainland,1,0,"Indomalayan, Palearctic",1
Rodentia,Spalacidae,Rhizomys,sinensis,Rhizomys sinensis,Rhizomys sinensis,82.495,2.56,215.643,NA,1499.475,NA,269.944,NA,288.884,34.384,NA,3,1.785,121.421,NA,46.603,NA,839.77,0.269,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,30,0,30,40,3,1,G,1,0,0,1,0,3962,1219,2743,NA,Occurs on mainland,NA,NA,"Indomalayan, Palearctic",2
Rodentia,Spalacidae,Rhizomys,sumatrensis,Rhizomys sumatrensis,Rhizomys sumatrensis,2750,10.753,480,NA,1274.458,NA,358.962,NA,376.541,21.99,NA,4,1.801,156.802,NA,80.279,NA,1207.298,1.849,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,30,0,30,40,3,1,G,1,0,0,1,0,4000,1000,3000,1,Occurs on mainland,1,0,Indomalayan,1
Chiroptera,Vespertilionidae,Rhogeessa,aeneus,Rhogeessa aeneus,Rhogeessa aeneus,4.475,0.148,50,NA,6284.435,NA,369.549,NA,435.932,73.872,NA,1.69,1.018,364.457,NA,46.232,NA,2014.279,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,A,1,0,0,0,1,50,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Chiroptera,Vespertilionidae,Rhogeessa,bickhami,Rhogeessa bickhami,Rhogeessa tumida,4.475,0.106,50,29.49,4632.405,NA,328.246,NA,398.203,76.207,NA,1.69,1.092,361.286,NA,47.453,NA,1809.476,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1500,NA,NA,NA,NA,NA,NA,Neotropical,2
Chiroptera,Vespertilionidae,Rhogeessa,genowaysi,Rhogeessa genowaysi,Rhogeessa genowaysi,3.88,0.786,80.747,29,6470.537,365.25,469.937,NA,573.327,106.535,NA,2,1,361.992,NA,57.555,NA,2219.128,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,50,20,30,NA,Occurs on mainland,NA,NA,Neotropical,1
Chiroptera,Vespertilionidae,Rhogeessa,hussoni,Rhogeessa hussoni,Rhogeessa hussoni,5.8,0.221,57.274,NA,6226.291,NA,378.411,NA,450.739,74.863,NA,1.617,1.006,363.895,NA,43.747,NA,1957.828,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,A,1,0,0,0,1,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,1
Chiroptera,Vespertilionidae,Rhogeessa,io,Rhogeessa io,Rhogeessa io,4.475,0.135,50,NA,5134.573,NA,347.825,NA,412.883,74.633,NA,1.69,1.035,362.947,NA,47.773,NA,1879.333,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,A,1,0,0,0,1,NA,NA,NA,NA,Occurs on mainland,NA,NA,Neotropical,2
Chiroptera,Vespertilionidae,Rhogeessa,menchuae,Rhogeessa menchuae,Rhogeessa tumida,4.475,0.106,50,29.49,4585.9,NA,329.45,NA,399.77,75.816,NA,1.69,1.094,361.919,NA,45.311,NA,1799.451,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1500,NA,NA,NA,NA,NA,NA,Neotropical,1
Chiroptera,Vespertilionidae,Rhogeessa,minutilla,Rhogeessa minutilla,Rhogeessa minutilla,4.06,0.139,55.271,27.5,3978.362,NA,305.433,NA,380.707,74.99,NA,1.98,1.134,356.04,NA,46.603,NA,1640.679,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,860,0,860,0,Occurs on mainland,1,0,Neotropical,2
Chiroptera,Vespertilionidae,Rhogeessa,mira,Rhogeessa mira,Rhogeessa mira,2.68,0.213,64.417,25.5,3132.166,NA,317.384,NA,385.772,79.555,NA,1.894,1.128,355.838,NA,47.055,NA,1531.193,NA,NA,0,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,340,125,215,0,Occurs on mainland,0,0,Nearctic,1
Chiroptera,Vespertilionidae,Rhogeessa,parvula,Rhogeessa parvula,Rhogeessa parvula,4.37,0.111,58.554,29,2035.834,NA,262.208,NA,355.095,75.507,NA,1.98,1.243,346.836,NA,42.849,NA,1378.312,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1500,NA,NA,0,Occurs on mainland,1,0,Neotropical,1
Chiroptera,Vespertilionidae,Rhogeessa,tumida,Rhogeessa tumida,Rhogeessa tumida,4.475,0.106,50,29.49,4632.405,NA,328.246,NA,398.203,76.207,NA,1.69,1.092,361.286,NA,47.453,NA,1809.476,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1500,NA,NA,0,Occurs on mainland,1,0,Neotropical,2
Chiroptera,Vespertilionidae,Rhogeessa,velilla,Rhogeessa velilla,Rhogeessa io,4.475,1.457,50,NA,6897.697,NA,395.706,NA,467.811,82.853,NA,1.69,1.016,363.403,NA,56.221,NA,2145.782,NA,NA,1,2,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,A,1,0,0,0,1,550,0,550,NA,NA,NA,NA,Neotropical,1
Rodentia,Muridae,Rhombomys,opimus,Rhombomys opimus,Rhombomys opimus,214,2.564,200,NA,1642.5,108.27,106.526,105,136.02,28,NA,5,2.5,43.063,4.75,22.218,NA,562.532,0.454,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,900,NA,NA,NA,Occurs on mainland,NA,NA,Palearctic,2
Macroscelidea,Macroscelididae,Rhynchocyon,chrysopygus,Rhynchocyon chrysopygus,Rhynchocyon chrysopygus,537.6,7.629,294.22,NA,4015,38.023,38.023,NA,80.135,42.135,4,1,4.5,80.945,80,14.457,180,850.771,4.796,81.5,0,1,0.02,2,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,3,0,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Afrotropical,2
Macroscelidea,Macroscelididae,Rhynchocyon,cirnei,Rhynchocyon cirnei,Rhynchocyon cirnei,424.92,5.967,315,NA,2365.005,NA,297.051,NA,330.516,64.696,NA,1.93,4.5,157.553,NA,56.874,NA,1173.167,4.274,NA,0,1,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,3,0,0,1,0,2100,0,2100,0,Occurs on mainland,1,0,Afrotropical,2
Macroscelidea,Macroscelididae,Rhynchocyon,petersi,Rhynchocyon petersi,Rhynchocyon petersi,423.99,5.4,315,NA,1639.458,NA,297.95,NA,331.308,64.48,NA,1.93,3.373,157.397,NA,56.1,NA,1113.788,4.269,NA,0,1,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,3,0,0,1,0,2020,0,2020,0,Occurs on mainland,0,0,Afrotropical,3
Macroscelidea,Macroscelididae,Rhynchocyon,udzungwensis,Rhynchocyon udzungwensis,Rhynchocyon udzungwensis,711,6.766,322.145,NA,3045.825,NA,321.443,NA,363.608,67.622,NA,1.87,2.775,170.86,NA,60.566,NA,1298.52,5.5,NA,0,1,NA,NA,80,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,G,3,0,0,1,0,2300,400,1900,NA,Occurs on mainland,NA,NA,Afrotropical,1
Carnivora,Herpestidae,Rhynchogale,melleri,Rhynchogale melleri,Rhynchogale melleri,2240.33,17.56,472.295,NA,4248.43,NA,385.938,NA,365,59.432,NA,2,1.933,205.128,NA,68.129,NA,1386.717,1.652,NA,0,1,NA,NA,40,30,30,40,0,0,0,30,0,30,0,0,0,3,2,G,1,0,0,1,0,1850,NA,NA,0,Occurs on mainland,0,0,Afrotropical,3
Paucituberculata,Caenolestidae,Rhyncholestes,raphanurus,Rhyncholestes raphanurus,Rhyncholestes raphanurus,21.22,0.673,120.635,NA,3092.87,NA,388.83,NA,412.142,52.851,7,6,1.58,241.566,NA,112.329,NA,1397.37,0.127,NA,0,2,NA,NA,80,0,20,80,0,0,0,0,0,0,0,0,20,2,2,G,1,0,0,1,0,1135,0,1135,0,Occurs on mainland,0,1,Neotropical,1
Peramelemorphia,Peramelidae,Rhynchomeles,prattorum,Rhynchomeles prattorum,Rhynchomeles prattorum,602.291,5.076,320,NA,1691.774,NA,344.94,NA,363.086,18.965,NA,2.292,1.739,185.973,NA,86.433,NA,875.365,0.802,NA,0,1,NA,NA,60,10,30,60,0,0,0,10,0,0,0,0,30,2,2,G,1,0,0,1,0,1800,1800,0,NA,Occurs only on isolated islands,NA,NA,Australasian,1
Rodentia,Muridae,Rhynchomys,banahao,Rhynchomys banahao,Rhynchomys banahao,155,3.154,195.07,NA,1374.988,NA,144.431,NA,179.686,36.03,NA,2.258,2.752,79.441,NA,31.322,NA,729.726,2.607,NA,0,1,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,G,1,0,0,1,0,2030,1465,565,NA,Occurs only on isolated islands,NA,NA,Indomalayan,1
Rodentia,Muridae,Rhynchomys,isarogensis,Rhynchomys isarogensis,Rhynchomys isarogensis,122.29,2.781,187,NA,1378.809,NA,138.75,NA,173.993,35.184,NA,2.34,2.64,83.697,NA,31.836,NA,752.65,2.321,332.33,0,1,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,1,0,0,1,0,1800,1125,675,NA,Occurs only on isolated islands,NA,NA,Indomalayan,1
Rodentia,Muridae,Rhynchomys,soricoides,Rhynchomys soricoides,Rhynchomys soricoides,234.55,3.639,208.245,NA,1336.837,NA,159.256,NA,197.252,36.228,NA,2.217,2.592,84.285,NA,32.699,NA,735.256,3.194,NA,0,1,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,G,1,0,0,1,0,2690,1600,1090,1,Occurs only on isolated islands,0,0,Indomalayan,1
Rodentia,Muridae,Rhynchomys,tapulao,Rhynchomys tapulao,Rhynchomys tapulao,148,3.006,193.395,NA,1335.526,NA,137.475,NA,173.103,35.498,NA,2.317,2.812,76.035,NA,30.777,NA,713.76,2.549,NA,0,1,NA,NA,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,G,1,0,0,1,0,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,Indomalayan,1
Chiroptera,Emballonuridae,Rhynchonycteris,naso,Rhynchonycteris naso,Rhynchonycteris naso,4.14,0.11,47.97,38.11,5784.067,547.5,547.5,NA,547.5,125.597,NA,0.99,2,290.688,0.98,70.86,NA,2105.179,NA,NA,0,2,NA,45,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,1500,NA,NA,0,Occurs on mainland,1,0,Neotropical,2
Chiroptera,Vespertilionidae,Rhyneptesicus,nasutus,Rhyneptesicus nasutus,Eptesicus nasutus,7.91,0.18,57.708,37,4574.611,NA,333.422,NA,407.003,72.962,NA,1.662,1.04,362.606,NA,39.289,NA,1752.524,NA,NA,1,2,NA,NA,100,0,0,100,0,0,0,0,0,0,0,0,0,1,3,A,1,0,0,0,1,862,0,862,0,Occurs on mainland,1,0,"Indomalayan, Palearctic",4
Lagomorpha,Leporidae,Romerolagus,diazi,Romerolagus diazi,Romerolagus diazi,480.04,4.38,306.24,NA,3339.75,180.18,186.42,NA,225.377,38.957,6,2.14,3.52,43.383,28.24,27.442,96.345,1000.68,0.708,30.67,0,1,NA,3.5,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,4250,2800,1450,0,Occurs on mainland,0,0,Neotropical,2
Chiroptera,Pteropodidae,Rousettus,aegyptiacus,Rousettus aegyptiacus,Rousettus aegyptiacus,134,2.6,172.185,93.2,8358.5,315.68,365,365,365,116,NA,1.035,2,260.282,21.06,122,73.8,1825,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,4000,NA,NA,0,Occurs on mainland,1,0,"Afrotropical, Palearctic",7
Chiroptera,Pteropodidae,Rousettus,amplexicaudatus,Rousettus amplexicaudatus,Rousettus amplexicaudatus,82.935,1.627,107.63,76.88,2913.917,258.65,258.65,NA,304.16,101.38,NA,0.99,2,231.319,12,86.16,NA,1314.517,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,2200,0,2200,1,Occurs on mainland,1,0,"Australasian, Indomalayan",4
Chiroptera,Pteropodidae,Rousettus,celebensis,Rousettus celebensis,Rousettus celebensis,63.07,1.446,104.5,71.76,4922.641,NA,576.649,NA,726.991,136.04,NA,1,1.701,269.833,NA,84.48,NA,2069.08,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,1400,0,1400,1,Occurs only on isolated islands,1,0,Australasian,2
Chiroptera,Pteropodidae,Rousettus,lanosus,Rousettus lanosus,Rousettus lanosus,103,1.965,138.984,88.2,6825.5,NA,451.489,NA,569.774,141.283,NA,1.036,2,263.182,NA,110.473,NA,2001.831,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,4000,500,3500,0,Occurs on mainland,1,0,Afrotropical,1
Chiroptera,Pteropodidae,Rousettus,leschenaultii,Rousettus leschenaultii,Rousettus leschenaultii,96.565,1.686,131.724,82.25,5110,322.24,236.12,455,278.81,118.33,NA,1.005,2,234.776,12,52.34,37,1679.855,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,1140,0,1140,0,Occurs on mainland,1,0,Indomalayan,2
Chiroptera,Pteropodidae,Rousettus,linduensis,Rousettus linduensis,Rousettus linduensis,90.8,1.834,134.811,NA,5266.528,NA,503.686,NA,631.901,136.171,NA,1.012,1.795,263.135,NA,92.248,NA,2008.842,NA,NA,0,2,NA,NA,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Ar,1,0,0,0,1,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,Australasian,1
Chiroptera,Pteropodidae,Rousettus,madagascariensis,Rousettus madagascariensis,Rousettus madagascariensis,65.72,1.624,137.495,70.91,5520.035,365.25,365.25,365.25,489.57,124.32,NA,1.11,1,348.576,NA,56,NA,1825,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,950,0,950,1,Occurs only on isolated islands,1,0,Afrotropical,3
Chiroptera,Pteropodidae,Rousettus,obliviosus,Rousettus obliviosus,Rousettus obliviosus,45.32,1.261,108.571,72.5,4915.225,NA,562.644,NA,707.633,135.902,NA,0.98,1.727,268.12,NA,85.513,NA,2037.652,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,1800,10,1790,1,Occurs only on isolated islands,0,0,Afrotropical,2
Chiroptera,Pteropodidae,Rousettus,spinalatus,Rousettus spinalatus,Rousettus spinalatus,92.32,1.406,120.932,85.06,5028.237,NA,309.464,NA,392.353,122.766,NA,1,1.929,247.797,3.61,78.581,NA,1825,NA,NA,0,2,NA,NA,0,0,100,0,0,0,0,0,0,60,40,0,0,2,1,Ar,1,0,0,0,1,300,0,300,1,Occurs on large land bridge islands,1,0,Indomalayan,2
Rodentia,Sciuridae,Rubrisciurus,rubriventer,Rubrisciurus rubriventer,Rubrisciurus rubriventer,685,6.413,280,NA,3909.646,NA,380.608,NA,423.176,48.47,NA,2.379,1.623,187.675,NA,60.763,NA,1514.966,0.861,NA,0,2,NA,NA,20,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Ar,3,0,0,1,0,NA,NA,NA,NA,Occurs only on isolated islands,NA,NA,Australasian,1
Cetartiodactyla,Cervidae,Rucervus,duvaucelii,Rucervus duvaucelii,Rucervus duvaucelii,171223.86,227.92,1500,NA,8942.5,827.69,1095,NA,1095,249.94,NA,1,1.009,365,NA,213.08,NA,2920,17.938,2.709,0,1,14.11,64.25,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,1,0,1,0,300,100,200,0,Occurs on mainland,0,0,Indomalayan,4
Cetartiodactyla,Cervidae,Rucervus,eldii,Rucervus eldii,Rucervus eldii,95471.61,166.9,1675,NA,7482.5,531.64,531.64,NA,958.12,240.19,NA,1.01,1,377.092,4750,239.836,NA,1825,13.009,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,20,0,0,80,2,1,G,2,1,0,1,0,NA,NA,NA,0,Occurs on mainland,0,0,Indomalayan,6
Cetartiodactyla,Cervidae,Rucervus,schomburgki,Rucervus schomburgki,Rucervus schomburgki,107626.42,222.238,1822.25,NA,6557.833,NA,618.005,NA,763.738,241.926,NA,1.025,1.02,358.207,NA,190.394,NA,2508.365,13.895,NA,0,1,NA,NA,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,1,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Indomalayan,2
Primates,Cercopithecidae,Rungwecebus,kipunji,Rungwecebus kipunji,Rungwecebus kipunji,13,41.692,372.472,NA,10482.011,NA,1221.43,NA,1339.617,162.735,NA,1.562,1.077,412.523,NA,236.225,NA,3498.796,0.097,NA,0,2,NA,NA,10,0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Ar,3,0,0,1,0,NA,NA,NA,NA,Occurs on mainland,NA,NA,Afrotropical,1
Cetartiodactyla,Bovidae,Rupicapra,pyrenaica,Rupicapra pyrenaica,Rupicapra pyrenaica,31633.175,112.309,1300,NA,8030,671.5,674,669,692,149.721,NA,1,1,364.75,2400,76.02,NA,2437.901,7.086,6.969,0,1,NA,NA,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,2800,400,2400,0,Occurs on mainland,0,0,Palearctic,4
Cetartiodactyla,Bovidae,Rupicapra,rupicapra,Rupicapra rupicapra,Rupicapra rupicapra,35383.175,117.833,1300,NA,8030,642.64,674,669,1368.75,149.721,4,1,1,364.75,2400,76.02,NA,3650,7.536,NA,0,1,2.65,1,0,0,100,0,0,0,0,0,0,0,0,0,100,1,1,G,2,0,0,1,0,3100,500,2600,0,Occurs on mainland,0,0,Palearctic,4
